,Train Loss,Train Acc,Train F1,Val Loss,Val Acc,Val F1
33,1.265126720070839,0.375,0.20454545454545453,0.24937100410461427,0.125,0.027777777777777776
34,1.2680243253707886,0.375,0.20454545454545453,0.24958581924438478,0.125,0.027777777777777776
35,1.262983500957489,0.375,0.20454545454545453,0.24936339855194092,0.125,0.027777777777777776
36,1.2662685364484787,0.375,0.20454545454545453,0.24964430332183837,0.125,0.027777777777777776
37,1.2589629888534546,0.375,0.20454545454545453,0.24991440773010254,0.125,0.027777777777777776
38,1.267444059252739,0.375,0.20454545454545453,0.2502805233001709,0.125,0.027777777777777776
39,1.2633244097232819,0.375,0.20454545454545453,0.24961462020874023,0.125,0.027777777777777776
40,1.2654223591089249,0.375,0.20454545454545453,0.24935996532440186,0.125,0.027777777777777776
41,1.2586481869220734,0.375,0.20454545454545453,0.2495969533920288,0.125,0.027777777777777776
42,1.251753345131874,0.375,0.20454545454545453,0.24912095069885254,0.125,0.027777777777777776
43,1.2574970424175262,0.375,0.20454545454545453,0.2486894130706787,0.125,0.027777777777777776
44,1.2479931861162186,0.375,0.20454545454545453,0.2490321636199951,0.125,0.027777777777777776
45,1.2501952648162842,0.375,0.20454545454545453,0.24902968406677245,0.125,0.027777777777777776
46,1.2505496442317963,0.375,0.20454545454545453,0.2483689308166504,0.125,0.027777777777777776
47,1.2521477043628693,0.375,0.20454545454545453,0.24855542182922363,0.125,0.027777777777777776
48,1.2614728659391403,0.375,0.20454545454545453,0.24842658042907714,0.125,0.027777777777777776
49,1.2490469068288803,0.375,0.20454545454545453,0.2490633487701416,0.125,0.027777777777777776
50,1.2424641102552414,0.375,0.20454545454545453,0.24789516925811766,0.125,0.027777777777777776
51,1.2571941316127777,0.375,0.20454545454545453,0.24677152633666993,0.125,0.027777777777777776
52,1.236104503273964,0.375,0.20454545454545453,0.2463520050048828,0.125,0.027777777777777776
53,1.2393414080142975,0.38125,0.2176887543803759,0.24682273864746093,0.125,0.027777777777777776
54,1.2285634279251099,0.38125,0.2176887543803759,0.2462005615234375,0.125,0.027777777777777776
55,1.2271566838026047,0.375,0.20454545454545453,0.24520888328552246,0.125,0.027777777777777776
56,1.2153311669826508,0.3875,0.23028565471226026,0.24240522384643554,0.125,0.027777777777777776
57,1.2366901487112045,0.3875,0.23028565471226026,0.24060916900634766,0.125,0.027777777777777776
58,1.21376471221447,0.41875,0.2909677710571454,0.23923707008361816,0.125,0.027777777777777776
59,1.2173707038164139,0.40625,0.2651533894111826,0.23820173740386963,0.125,0.027777777777777776
60,1.210199624300003,0.43125,0.3107790918118624,0.23711564540863037,0.125,0.027777777777777776
61,1.2026463747024536,0.4125,0.2822264150943396,0.23783202171325685,0.125,0.027777777777777776
62,1.172255039215088,0.43125,0.3092226613965744,0.23405065536499023,0.125,0.027777777777777776
63,1.2092497497797012,0.425,0.3168511218920558,0.23239126205444335,0.125,0.027777777777777776
64,1.2033258229494095,0.4625,0.3443724002936139,0.2304779052734375,0.25,0.23125
65,1.1767076402902603,0.48125,0.3717093134724577,0.22806315422058104,0.25,0.23125
66,1.1504158228635788,0.5,0.3925989304812834,0.22884540557861327,0.25,0.23125
67,1.1425335556268692,0.44375,0.3404605263157895,0.22769346237182617,0.25,0.23125
68,1.1664440333843231,0.45,0.34075774971297357,0.22346811294555663,0.25,0.23125
69,1.176271177828312,0.4625,0.3573174238067855,0.22174172401428222,0.25,0.23125
70,1.126411184668541,0.48125,0.372972972972973,0.21864242553710939,0.5,0.47023809523809523
71,1.1227217763662338,0.50625,0.39971497252747257,0.2162694215774536,0.5,0.47023809523809523
72,1.1169909164309502,0.5,0.389038449048516,0.21505141258239746,0.5,0.47023809523809523
73,1.0749293193221092,0.54375,0.43285656592851857,0.21057565212249757,0.5,0.47023809523809523
74,1.08810306340456,0.50625,0.3935182338109587,0.2086033344268799,0.5,0.47023809523809523
75,1.0589453354477882,0.54375,0.4279780564263323,0.21120383739471435,0.5,0.47023809523809523
76,1.1242250129580498,0.5,0.386454658642872,0.2088369369506836,0.5,0.47023809523809523
77,1.0703227669000626,0.5375,0.4220121473354232,0.2047555685043335,0.625,0.55
78,1.0711465403437614,0.5625,0.4403846153846153,0.20374627113342286,0.5,0.47023809523809523
79,1.0610284507274628,0.5375,0.4254915730337078,0.20444955825805664,0.5,0.47023809523809523
80,1.0861109420657158,0.50625,0.39918478260869567,0.19763505458831787,0.625,0.55
81,1.0689238235354424,0.475,0.37066869300911853,0.19658541679382324,0.625,0.55
82,1.0217268019914627,0.5625,0.44453441295546553,0.19979417324066162,0.5,0.47023809523809523
83,1.000557653605938,0.53125,0.42166006364876274,0.19864898920059204,0.625,0.55
84,1.051162138581276,0.50625,0.3986257928118393,0.19241201877593994,0.625,0.55
85,1.0152234360575676,0.54375,0.42722672064777323,0.1937873363494873,0.625,0.55
86,1.0324398502707481,0.5125,0.4038358516483516,0.18914394378662108,0.625,0.55
87,0.9994734898209572,0.5375,0.42211808809746965,0.1861567974090576,0.625,0.55
88,1.0141559392213821,0.54375,0.4276215805471125,0.1897168517112732,0.625,0.55
89,1.0254252254962921,0.55,0.43391853932584273,0.185607647895813,0.625,0.55
90,0.964709460735321,0.55625,0.44007721399306643,0.18440321683883668,0.625,0.55
91,1.029636837542057,0.49375,0.38718992248062023,0.18317780494689942,0.625,0.55
92,0.9355144426226616,0.575,0.45536839091429665,0.17869648933410645,0.625,0.55
93,0.9924259334802628,0.55,0.4352713178294573,0.1781384229660034,0.625,0.55
94,0.9617617353796959,0.55,0.43310222770669615,0.17772512435913085,0.625,0.55
95,0.9538029804825783,0.5875,0.46991869918699186,0.17493643760681152,0.625,0.55
96,1.0086830407381058,0.51875,0.40818381370490553,0.1672347068786621,0.625,0.55
97,0.9531086310744286,0.53125,0.4212213225371119,0.16858147382736205,0.625,0.55
98,0.9771786108613014,0.55625,0.4405647204000779,0.16968741416931152,0.625,0.55
99,0.9320912733674049,0.54375,0.42914002557544767,0.16730700731277465,0.625,0.55
100,0.9286486953496933,0.55625,0.4374882849109653,0.16822047233581544,0.625,0.55
101,0.9391574710607529,0.525,0.41815137645554284,0.16785132884979248,0.625,0.55
102,0.9380719065666199,0.5375,0.42802955665024633,0.16419169902801514,0.625,0.55
103,0.9308486878871918,0.56875,0.45120689655172413,0.16033811569213868,0.625,0.55
104,0.9196211621165276,0.55625,0.44843227424749166,0.16100854873657228,0.625,0.55
105,0.943757139146328,0.55,0.4372550940438872,0.15970053672790527,0.625,0.55
106,0.9560109749436378,0.54375,0.42943798449612397,0.15427101850509645,0.625,0.55
107,0.8321619480848312,0.60625,0.47938596491228064,0.15459216833114625,0.625,0.55
108,0.933529682457447,0.5625,0.44866995073891625,0.15543609857559204,0.625,0.55
109,0.9175328388810158,0.58125,0.4645084566596195,0.1545974612236023,0.625,0.55
110,0.8946185037493706,0.59375,0.48238606817853535,0.15194199085235596,0.625,0.55
111,0.9158319383859634,0.5875,0.47574146370719,0.14936453104019165,0.625,0.55
112,0.8963968455791473,0.5625,0.44489998051568486,0.15002198219299318,0.625,0.55
113,0.8952042907476425,0.5875,0.4658527131782947,0.15145450830459595,0.625,0.55
114,0.899423286318779,0.55,0.43807017543859655,0.1480580449104309,0.625,0.55
115,0.8657482713460922,0.6,0.49030965621840245,0.14734444618225098,0.625,0.55
116,0.8951513692736626,0.5625,0.4578771843145413,0.14538099765777587,0.625,0.55
117,0.932844989001751,0.575,0.5007861990950226,0.14507180452346802,0.625,0.55
118,0.8578808829188347,0.59375,0.5178192423922974,0.14483234882354737,0.625,0.55
119,0.8817457258701324,0.58125,0.4866417405573468,0.14425303936004638,0.625,0.55
120,0.8437819853425026,0.56875,0.458630713712911,0.1445152997970581,0.625,0.55
121,0.8604990914463997,0.64375,0.5715629626397699,0.14190301895141602,0.625,0.55
122,0.8328909799456596,0.65625,0.6032965265866209,0.13936421871185303,0.625,0.55
123,0.825788289308548,0.65,0.5782291858164005,0.1418612003326416,0.625,0.55
124,0.8272028937935829,0.65,0.5902218391624562,0.14165613651275635,0.625,0.55
125,0.8613764196634293,0.6125,0.5455615272931048,0.1406841516494751,0.625,0.55
126,0.82846350222826,0.65,0.6002884285621788,0.1388729453086853,0.625,0.55
127,0.8316686376929283,0.65625,0.6086430575035063,0.13645467758178711,0.625,0.55
128,0.8114597573876381,0.6875,0.6383210484224829,0.1366245985031128,0.625,0.55
129,0.822557657957077,0.675,0.6389387232059647,0.13594377040863037,0.625,0.55
130,0.7985411956906319,0.66875,0.6259890067985706,0.13585140705108642,0.625,0.55
131,0.8035537078976631,0.69375,0.6427767327861377,0.13598363399505614,0.625,0.55
132,0.8078640103340149,0.73125,0.6975957298055986,0.1385899782180786,0.625,0.55
133,0.7738447710871696,0.68125,0.6505479364265574,0.13465416431427002,0.625,0.55
134,0.8280744180083275,0.6375,0.5798358458577713,0.13391138315200807,0.625,0.55
135,0.7291612923145294,0.70625,0.6688145539906103,0.13418726921081542,0.625,0.55
136,0.7536004930734634,0.70625,0.6738877377690595,0.13425493240356445,0.625,0.55
137,0.7398160994052887,0.65625,0.6196283783783784,0.13165892362594606,0.625,0.55
138,0.7776106372475624,0.6625,0.6315923307401177,0.12935147285461426,0.625,0.55
139,0.7582331299781799,0.6875,0.6479374221668742,0.12947041988372804,0.625,0.55
140,0.7303067035973072,0.7125,0.677716033966034,0.12978209257125856,0.625,0.55
141,0.771547943353653,0.66875,0.6392419467787115,0.1301549792289734,0.625,0.55
142,0.7801595032215118,0.69375,0.6603837386018239,0.13239099979400634,0.625,0.55
143,0.7194834202528,0.7125,0.6638691451031772,0.1323801636695862,0.625,0.55
144,0.6958521157503128,0.70625,0.668202887537994,0.1287679672241211,0.625,0.55
145,0.723422572016716,0.70625,0.6715082532196626,0.12879865169525145,0.625,0.55
146,0.7256398797035217,0.69375,0.6541437286118137,0.12682825326919556,0.625,0.55
147,0.7439964637160301,0.71875,0.6879905337672518,0.12814934253692628,0.625,0.55
148,0.7060777507722378,0.70625,0.6679200453801517,0.1273339033126831,0.625,0.55
149,0.656953863799572,0.73125,0.6893965517241378,0.12406253814697266,0.625,0.55
150,0.6556338295340538,0.70625,0.6744290939267275,0.12180837392807006,0.625,0.55
151,0.7165157124400139,0.68125,0.6445689655172414,0.11775796413421631,0.625,0.55
152,0.6507459506392479,0.7375,0.7001136812673627,0.11610033512115478,0.625,0.55
153,0.6618902646005154,0.75,0.7192224459634949,0.11393835544586181,0.625,0.55
154,0.7481284439563751,0.65625,0.6162592616942746,0.1129955530166626,0.625,0.55
155,0.6427224278450012,0.78125,0.7488721804511278,0.11423850059509277,0.625,0.55
156,0.6666079014539719,0.71875,0.6799662162162162,0.11181249618530273,0.625,0.55
157,0.670652162283659,0.70625,0.6691735760634463,0.11105570793151856,0.625,0.55
158,0.7236862406134605,0.65625,0.6233643394648829,0.1086473822593689,0.625,0.55
159,0.6242269277572632,0.775,0.7561820407237518,0.10870568752288819,0.625,0.55
160,0.6370275989174843,0.73125,0.6948867363193403,0.10800751447677612,0.625,0.55
161,0.615155067294836,0.74375,0.7096272229822161,0.10973750352859497,0.625,0.55
162,0.6443497873842716,0.75,0.713275039745628,0.1087951898574829,0.625,0.55
163,0.576934702694416,0.725,0.6979369547389014,0.1093510627746582,0.625,0.55
164,0.5938918702304363,0.775,0.7447103405315615,0.10635951757431031,0.625,0.55
165,0.6845725774765015,0.7375,0.7019222702632938,0.10218303203582764,0.75,0.75
166,0.6229826845228672,0.725,0.7093993638294795,0.10294814109802246,0.625,0.55
167,0.6159376874566078,0.725,0.6939367174739022,0.10334011316299438,0.625,0.55
168,0.5425905659794807,0.7875,0.7604896242696443,0.10458650588989257,0.625,0.55
169,0.5730061940848827,0.75,0.7241033174949244,0.1024855136871338,0.75,0.75
170,0.5126591548323631,0.8,0.7762090773809524,0.10176963806152343,0.625,0.55
171,0.5816631466150284,0.7625,0.7274358674330671,0.10284537076950073,0.625,0.55
172,0.6053320281207561,0.8,0.7815974577979997,0.10029597282409668,0.75,0.75
173,0.5488291904330254,0.7625,0.7430257468654535,0.09956166744232178,0.75,0.75
174,0.5731559470295906,0.7875,0.7544076640265639,0.09931981563568115,0.625,0.55
175,0.559637188911438,0.75625,0.7339159535270696,0.09479719996452332,0.75,0.75
176,0.5380335263907909,0.8,0.7729094076655053,0.0939978003501892,0.75,0.75
177,0.6373285688459873,0.7375,0.7028086020424602,0.09252349138259888,0.75,0.75
178,0.5848982892930508,0.81875,0.8041564075493014,0.09529927968978882,0.75,0.75
179,0.5168370269238949,0.8,0.772047929804232,0.09633529186248779,0.625,0.55
180,0.5392249599099159,0.76875,0.7430318322981366,0.09562786817550659,0.75,0.75
181,0.5679596997797489,0.775,0.7599520441996754,0.09399280548095704,0.75,0.75
182,0.5203247629106045,0.8375,0.8096023313094284,0.09304909706115723,0.75,0.75
183,0.5803978554904461,0.76875,0.7502236876988335,0.09184046983718872,1.0,1.0
184,0.47157709673047066,0.84375,0.8238540184218849,0.09281723499298096,0.75,0.75
185,0.5536118410527706,0.8,0.7720880681818182,0.09070298671722413,0.875,0.8833333333333333
186,0.571816336363554,0.8,0.7761972554045352,0.09021164774894715,1.0,1.0
187,0.5450881123542786,0.8,0.7677532798114279,0.08941996097564697,0.875,0.8833333333333333
188,0.4975728280842304,0.79375,0.7733617558731286,0.08831912279129028,1.0,1.0
189,0.5239674933254719,0.79375,0.767723352525462,0.08979028463363647,1.0,1.0
190,0.5167083106935024,0.8125,0.7806950317124736,0.08890103697776794,1.0,1.0
191,0.49289460480213165,0.8125,0.7857716780418206,0.08851618766784668,1.0,1.0
192,0.4942760728299618,0.825,0.8048708010335917,0.08444188833236695,1.0,1.0
193,0.5098230205476284,0.83125,0.803572860579677,0.08205046057701111,1.0,1.0
194,0.4797464329749346,0.81875,0.7974589896219886,0.081187504529953,1.0,1.0
195,0.5213128998875618,0.84375,0.8241725059929929,0.08148296475410462,1.0,1.0
196,0.45583538338541985,0.83125,0.8065495629226456,0.08290050625801086,1.0,1.0
197,0.4812564589083195,0.775,0.7583091814934155,0.08133087158203126,1.0,1.0
198,0.4489280804991722,0.875,0.8540515988372093,0.0800111472606659,1.0,1.0
199,0.5337035916745663,0.78125,0.7558764016661235,0.07738924026489258,1.0,1.0
200,0.4881979003548622,0.81875,0.7861700943732194,0.07626073360443116,1.0,1.0
201,0.4531179293990135,0.83125,0.8159567559970015,0.07489760518074036,1.0,1.0
202,0.44010021537542343,0.8375,0.810170010875938,0.07386584281921386,1.0,1.0
203,0.41010957583785057,0.90625,0.8844010416666667,0.07485836744308472,1.0,1.0
204,0.45783012360334396,0.8375,0.8108337314859053,0.07248098850250244,1.0,1.0
205,0.4444269798696041,0.85625,0.8350987950792046,0.07131326198577881,1.0,1.0
206,0.43946722894907,0.90625,0.8855576532461571,0.07200899124145507,1.0,1.0
207,0.44956308975815773,0.8375,0.8108746037786346,0.07399919629096985,1.0,1.0
208,0.37087519466876984,0.8875,0.8675589231927712,0.07587854862213135,1.0,1.0
209,0.463944211602211,0.84375,0.8270109577922078,0.07819615602493286,1.0,1.0
210,0.42903632298111916,0.8625,0.8339205852287248,0.07670863270759583,1.0,1.0
211,0.4349590763449669,0.88125,0.8632853182256508,0.0783488392829895,1.0,1.0
212,0.4203589800745249,0.86875,0.8478299687273134,0.07649588584899902,1.0,1.0
213,0.44197577610611916,0.81875,0.8013850889192886,0.07327625751495362,1.0,1.0
214,0.40170861780643463,0.8625,0.8498364177131528,0.07057156562805175,1.0,1.0
215,0.4464972820132971,0.86875,0.8328262463343108,0.0689765453338623,1.0,1.0
216,0.43898432329297066,0.8375,0.8061293256910347,0.06690706014633178,1.0,1.0
217,0.42290885373950005,0.85,0.8286559875867103,0.06421990394592285,1.0,1.0
218,0.40363140404224396,0.86875,0.8377941176470589,0.0658113718032837,1.0,1.0
219,0.4777197167277336,0.84375,0.8243372561890471,0.06625182628631592,1.0,1.0
220,0.3878227658569813,0.88125,0.8710261327761593,0.06505271792411804,1.0,1.0
221,0.36496884375810623,0.89375,0.8730205801328795,0.06421419382095336,1.0,1.0
222,0.38632999919354916,0.8625,0.8266656976744187,0.061990052461624146,1.0,1.0
223,0.3770652636885643,0.89375,0.8801250853825137,0.06246612668037414,1.0,1.0
224,0.40895192697644234,0.85625,0.8292830630734412,0.06438847184181214,1.0,1.0
225,0.3668016064912081,0.89375,0.8773220093027071,0.060266798734664916,1.0,1.0
226,0.38459483720362186,0.85,0.8237394957983193,0.05916098356246948,1.0,1.0
227,0.38425958901643753,0.88125,0.8701852446156041,0.061425554752349856,1.0,1.0
228,0.4053942896425724,0.8375,0.8188670061505648,0.0600027859210968,1.0,1.0
229,0.3934446834027767,0.8875,0.8767717161799432,0.06074920892715454,1.0,1.0
230,0.3547876328229904,0.9,0.8837775735294118,0.060921323299407956,1.0,1.0
231,0.38243234157562256,0.88125,0.8670785194694053,0.06085524559020996,1.0,1.0
232,0.3777315691113472,0.88125,0.8558660999475707,0.05856316685676575,1.0,1.0
233,0.3383399248123169,0.8875,0.8678629031255902,0.05755535364151001,1.0,1.0
234,0.3335876017808914,0.9125,0.9007562094521717,0.05700632929801941,1.0,1.0
235,0.32895076274871826,0.90625,0.8845754521320723,0.05495561361312866,1.0,1.0
236,0.38271910324692726,0.89375,0.8741348140495868,0.05200965404510498,1.0,1.0
237,0.3588534351438284,0.875,0.8486064646591787,0.054751467704772946,1.0,1.0
238,0.3543540947139263,0.85625,0.8485285830202995,0.05795365571975708,1.0,1.0
239,0.35174511931836605,0.875,0.849599129808225,0.06045364141464234,1.0,1.0
240,0.3713876698166132,0.8625,0.8468702786171347,0.05863531827926636,1.0,1.0
241,0.3734323512762785,0.8625,0.8368909027999573,0.05593315362930298,1.0,1.0
242,0.3649703022092581,0.85625,0.8419482609015161,0.057925987243652347,1.0,1.0
243,0.3340306542813778,0.89375,0.8787905486683435,0.05440409183502197,1.0,1.0
244,0.3011272232979536,0.90625,0.8861468646864686,0.05377883911132812,1.0,1.0
245,0.3405526131391525,0.88125,0.8575226416786226,0.05059070587158203,1.0,1.0
246,0.3109901286661625,0.9,0.884272225935829,0.05392253398895264,1.0,1.0
247,0.3478526882827282,0.86875,0.8592785399655544,0.05509638786315918,1.0,1.0
248,0.3486555479466915,0.8875,0.8829843426003782,0.05475576519966126,1.0,1.0
249,0.33179956302046776,0.9,0.8836753233270052,0.05059650540351868,1.0,1.0
250,0.3220652509480715,0.90625,0.8815677415544529,0.051664221286773684,1.0,1.0
251,0.26517362892627716,0.89375,0.8662895199063232,0.05488154888153076,1.0,1.0
252,0.30627021938562393,0.88125,0.856054329826612,0.05414661169052124,1.0,1.0
253,0.33923299610614777,0.89375,0.8760729762124286,0.0543175995349884,1.0,1.0
254,0.31239469535648823,0.9125,0.9065063981638686,0.05680597424507141,1.0,1.0
255,0.29296847619116306,0.89375,0.8890449306790771,0.05354588031768799,1.0,1.0
256,0.29202343709766865,0.9,0.8849789915966386,0.05263180136680603,1.0,1.0
257,0.32608338445425034,0.9,0.8832857933173119,0.04764988124370575,1.0,1.0
258,0.30666885152459145,0.9,0.8840785888004306,0.04484283924102783,1.0,1.0
259,0.2916289437562227,0.91875,0.9078910753329357,0.04864955842494965,1.0,1.0
260,0.2795935682952404,0.90625,0.8899719478308565,0.04904860258102417,1.0,1.0
261,0.306361373513937,0.9,0.8923000708073602,0.048411548137664795,1.0,1.0
262,0.33274860493838787,0.8875,0.8593039654886345,0.049136382341384885,1.0,1.0
263,0.33825830556452274,0.88125,0.866007917438629,0.052005887031555176,1.0,1.0
264,0.31411043368279934,0.9125,0.9067115204225209,0.052198904752731326,1.0,1.0
265,0.3002759087830782,0.89375,0.8773486680417728,0.05132609009742737,1.0,1.0
266,0.34286521561443806,0.89375,0.8837340203064088,0.050069373846054074,1.0,1.0
267,0.30822746455669403,0.875,0.865635430038511,0.0509613037109375,1.0,1.0
268,0.24947527796030045,0.925,0.9233360267183797,0.05101126432418823,1.0,1.0
269,0.28664027992635965,0.8875,0.8754266648902522,0.0510598361492157,1.0,1.0
270,0.3067290047183633,0.9,0.8878434892490372,0.05136603116989136,1.0,1.0
271,0.3239355869591236,0.9,0.8859165096823853,0.04791970849037171,1.0,1.0
272,0.27868195809423923,0.925,0.9176175416338195,0.04807705581188202,1.0,1.0
273,0.26376380026340485,0.9125,0.9098769318814538,0.049671471118927,1.0,1.0
274,0.28648624010384083,0.9,0.8863753284819083,0.05242149829864502,1.0,1.0
275,0.2753385417163372,0.90625,0.8940951380552221,0.05214855670928955,1.0,1.0
276,0.2677352139726281,0.90625,0.8900194008388478,0.0509833812713623,1.0,1.0
277,0.26668014377355576,0.90625,0.8853518610834163,0.05191618800163269,1.0,1.0
278,0.2671577427536249,0.90625,0.8911926510124113,0.0534578800201416,1.0,1.0
279,0.2892162874341011,0.89375,0.8863526861825411,0.05388319492340088,1.0,1.0
280,0.25021154806017876,0.91875,0.9103967886666331,0.054123985767364505,1.0,1.0
281,0.2512534335255623,0.9375,0.9339683952337827,0.053712987899780275,1.0,1.0
282,0.27486185915768147,0.91875,0.9107686726006191,0.04790305495262146,1.0,1.0
283,0.24628722108900547,0.95,0.9458813229001816,0.045014497637748715,1.0,1.0
284,0.28740718215703964,0.9125,0.9007562094521717,0.04495302438735962,1.0,1.0
285,0.31239773891866207,0.86875,0.8550084786821707,0.0460412859916687,1.0,1.0
286,0.2831818163394928,0.91875,0.911359637605042,0.047652450203895566,1.0,1.0
287,0.2424979843199253,0.925,0.9196999259872181,0.05047730207443237,1.0,1.0
288,0.2321540117263794,0.9,0.8849789915966386,0.05304335355758667,1.0,1.0
289,0.30568209663033485,0.8625,0.8473273852223817,0.05242191553115845,1.0,1.0
290,0.268825301900506,0.8875,0.8715270241109904,0.05540315508842468,1.0,1.0
291,0.23727009445428848,0.925,0.9148043722627535,0.0524308443069458,1.0,1.0
292,0.2801989112049341,0.91875,0.9074436441243163,0.05006483793258667,1.0,1.0
293,0.255124444141984,0.93125,0.9285281964374661,0.049777305126190184,1.0,1.0
294,0.31108769960701466,0.9125,0.910203557312253,0.04940414130687713,1.0,1.0
295,0.23492984101176262,0.925,0.9170941425247248,0.04936800003051758,1.0,1.0
296,0.2765351738780737,0.9125,0.9048563508064517,0.04985530376434326,1.0,1.0
297,0.2717733308672905,0.925,0.9190625000000001,0.04632012248039245,1.0,1.0
298,0.2679881462827325,0.9125,0.8962308973354233,0.04027474522590637,1.0,1.0
299,0.27456505224108696,0.9125,0.905078125,0.04177985191345215,1.0,1.0
300,0.25630870647728443,0.91875,0.9107686726006191,0.04656932651996613,1.0,1.0
301,0.27751736529171467,0.90625,0.8839851875156004,0.04912849068641663,1.0,1.0
302,0.2258227113634348,0.93125,0.922957213703814,0.04845423698425293,1.0,1.0
303,0.2540321843698621,0.925,0.9191996473354234,0.04701336920261383,1.0,1.0
304,0.27488737739622593,0.9125,0.9017248146093036,0.04314376413822174,1.0,1.0
305,0.2799322474747896,0.9,0.8974317226890756,0.04224400818347931,1.0,1.0
306,0.25015265587717295,0.90625,0.8961450296865212,0.04419134855270386,1.0,1.0
307,0.20916881132870913,0.94375,0.9378230042016809,0.04760459065437317,1.0,1.0
308,0.2818575780838728,0.90625,0.8925925137031042,0.04819394946098328,1.0,1.0
309,0.23388852830976248,0.91875,0.9145285387716898,0.04984677135944367,1.0,1.0
310,0.24084979388862848,0.90625,0.9010671821920256,0.04704157710075378,1.0,1.0
311,0.2729958016425371,0.90625,0.8942145957677698,0.04749290347099304,1.0,1.0
312,0.2610738445073366,0.9,0.8873759706643659,0.04637016654014588,1.0,1.0
313,0.23041567765176296,0.90625,0.8911764705882353,0.045888274908065796,1.0,1.0
314,0.24177492782473564,0.9125,0.8927625199920032,0.04562801122665405,1.0,1.0
315,0.23730919510126114,0.9125,0.9022458436403937,0.047309696674346924,1.0,1.0
316,0.22887071780860424,0.9125,0.9073169794964887,0.047595301270484926,1.0,1.0
317,0.28154689259827137,0.89375,0.8683828382838283,0.04917093813419342,1.0,1.0
318,0.22800956666469574,0.91875,0.9112507778509201,0.04876241683959961,1.0,1.0
319,0.2758789621293545,0.8875,0.8744047619047619,0.04595840871334076,1.0,1.0
320,0.22447132505476475,0.9375,0.9349676146989736,0.044757294654846194,1.0,1.0
321,0.25345508474856615,0.9,0.8946037135080752,0.04199322462081909,1.0,1.0
322,0.21951036900281906,0.925,0.9206479690522243,0.04284814298152924,1.0,1.0
323,0.23595639131963253,0.91875,0.8968576746008423,0.04420196712017059,1.0,1.0
324,0.2550660949200392,0.925,0.9171827424967377,0.04455166161060333,1.0,1.0
325,0.20062515139579773,0.9375,0.9251552881433366,0.04498282372951508,1.0,1.0
326,0.17374021746218204,0.9625,0.9577231948673335,0.044636300206184386,1.0,1.0
